ทำเนียบท้องที่,Unnamed: 1,Unnamed: 2,Unnamed: 3
รหัสจังหวัด 2 หลัก // อำเภอ 2 หลัก // ตำบล 2 หลัก,,,
ข้อมูล ณ วันที่ 1 กันยายน 2566,,,
,,,
รหัสจังหวัด 2 หลัก//อำเภอ 4 หลัก//ตำบล 6 หลัก,จังหวัด/อำเภอ/ตำบล ภาษาไทย,จังหวัด/อำเภอ/ตำบล ภาษาอังกฤษ,ปีเดือนวันที่จำหน่าย
66051100,ห้วยพุก*,Huai Phuk,25490101
66051200,ห้วยร่วม*,Huai Ruam,25490101
66051300,วังงิ้ว*,Wang Ngio,25490101
66051400,ลำประดา,Lam Prada,0
66051500,วังงิ้วใต้*,Wang Ngio Tai,25490101
66060000,โพทะเล,Pho Thale,0
66060100,โพทะเล,Pho Thale,0
66060200,ท้ายน้ำ,Thai Nam,0
66060300,ทะนง,Thanong,0
66060400,ท่าบัว,Tha Bua,0
66060500,ทุ่งน้อย,Thung Noi,0
66060600,ท่าขมิ้น,Tha Khamin,0
66060700,ท่าเสา,Tha Sao,0
66060800,บางคลาน,Bang Khlan,0
66060900,บางลาย*,Bang Lai,25490101
66061000,บึงนาราง*,Bueng Na Rang,25490101
66061100,ท่านั่ง,Tha Nang,0
66061200,บ้านน้อย,Ban Noi,0
66061300,วัดขวาง,Wat Khwang,0
66061400,โพธิ์ไทรงาม*,Pho Sai Ngam,25490101
66061500,แหลมรัง*,Laem Rang,25490101
66061600,ห้วยแก้ว*,Huai Kaeo,25490101
66070000,สามง่าม,Sam Ngam,0
66070100,สามง่าม,Sam Ngam,0
66070200,กำแพงดิน,Kamphaeng Din,0
66070300,รังนก,Rang Nok,0
66070400,หนองหลุม*,Nong Lum,25490101
66070500,บ้านนา*,Ban Na,25490101
66070600,เนินปอ,Noen Po,0
66070700,หนองโสน,Nong Sano,0
66070800,วังโมกข์*,Wang Mok,25490101
66070900,บึงบัว*,Bueng Bua,25490101
66080000,ทับคล้อ,Thap Khlo,0
66080100,ทับคล้อ,Thap Khlo,0
66080200,เขาทราย,Khao Sai,0
66080300,เขาเจ็ดลูก,Khao Chet Luk,0
66080400,ท้ายทุ่ง,Thai Thung,0
66090000,สากเหล็ก,Sak Lek,0
66090100,สากเหล็ก,Sak Lek,0
66090200,ท่าเยี่ยม,Tha Yiam,0
66090300,คลองทราย,Khlong Sai,0
66090400,หนองหญ้าไทร,Nong Ya Sai,0
66090500,วังทับไทร,Wang Thap Sai,0
66100000,บึงนาราง,Bueng Na Rang,0
66100100,ห้วยแก้ว,Huai Kaeo,0
66100200,โพธิ์ไทรงาม,Pho Sai Ngam,0
66100300,แหลมรัง,Laem Rang,0
66100400,บางลาย,Bang Lai,0
66100500,บึงนาราง,Bueng Na Rang,0
66110000,ดงเจริญ,Dong Charoen,0
66110100,วังงิ้วใต้,Wang Ngio Tai,0
66110200,วังงิ้ว,Wang Ngio,0
66110300,ห้วยร่วม,Huai Ruam,0
66110400,ห้วยพุก,Huai Phuk,0
66110500,สำนักขุนเณร,Samnak Khun Nen,0
66120000,วชิรบารมี,Vajira Barami,0
66120100,บ้านนา,Ban Na,0
66120200,บึงบัว,Bueng Bua,0
66120300,วังโมกข์,Wang Mok,0
66120400,หนองหลุม,Nong Lum,0
67000000,เพชรบูรณ์,Phetchabun,0
67010000,เมืองเพชรบูรณ์,Mueang Phetchabun,0
67010100,ในเมือง,Nai Mueang,0
67010200,ตะเบาะ,Tabo,0
67010300,บ้านโตก,Ban Tok,0
67010400,สะเดียง,Sadiang,0
67010500,ป่าเลา,Pa Lao,0
67010600,นางั่ว,Na Ngua,0
67010700,ท่าพล,Tha Phon,0
67010800,ดงมูลเหล็ก,Dong Mun Lek,0
67010900,บ้านโคก,Ban Khok,0
67011000,ชอนไพร,Chon Phrai,0
67011100,นาป่า,Na Pa,0
67011200,นายม,Na Yom,0
67011300,วังชมภู,Wang Chomphu,0
67011400,น้ำร้อน,Nam Ron,0
67011500,ห้วยสะแก,Huai Sakae,0
67011600,ห้วยใหญ่,Huai Yai,0
67011700,ระวิง,Rawing,0
67020000,ชนแดน,Chon Daen,0
67020100,ชนแดน,Chon Daen,0
67020200,ดงขุย,Dong Khui,0
67020300,ท่าข้าม,Tha Kham,0
67020400,พุทธบาท,Phutthabat,0
67020500,ลาดแค,Lat Khae,0
67020600,บ้านกล้วย,Ban Kluai,0
67020700,ซับเปิม*,Sap Poem,25490101
67020800,ซับพุทรา,Sap Phutsa,0
67020900,ตะกุดไร,Takut Rai,0
67021000,ศาลาลาย,Sala Lai,0
67029800,ท้ายดง*,Thai Dong,25490101
67029900,วังโป่ง*,Wang Pong,25490101
67030000,หล่มสัก,Lom Sak,0
67030100,หล่มสัก,Lom Sak,0
67030200,วัดป่า,Wat Pa,0
67030300,ตาลเดี่ยว,Tan Diao,0
67030400,ฝายนาแซง,Fai Na Saeng,0
67030500,หนองสว่าง,Nong Sawang,0
67030600,น้ำเฮี้ย,Nam Hia,0
67030700,สักหลง,Sak Long,0
67030800,ท่าอิบุญ,Tha I Bun,0
67030900,บ้านโสก,Ban Sok,0
67031000,บ้านติ้ว,Ban Tio,0
67031100,ห้วยไร่,Huai Rai,0
67031200,น้ำก้อ,Nam Ko,0
67031300,ปากช่อง,Pak Chong,0
67031400,น้ำชุน,Nam Chun,0
67031500,หนองไขว่,Nong Khwai,0
67031600,ลานบ่า,Lan Ba,0
67031700,บุ่งคล้า,Bung Khla,0
67031800,บุ่งน้ำเต้า,Bung Namtao,0
67031900,บ้านกลาง,Ban Klang,0
67032000,ช้างตะลูด,Chang Talut,0
67032100,บ้านไร่,Ban Rai,0
67032200,ปากดุก,Pak Duk,0
67032300,บ้านหวาย,Ban Wai,0
67039900,แคมป์สน*,Khaem Son,25490101
67040000,หล่มเก่า,Lom Kao,0
67040100,หล่มเก่า,Lom Kao,0
67040200,นาซำ,Na Sam,0
67040300,หินฮาว,Hin Hao,0
67040400,บ้านเนิน,Ban Noen,0
67040500,ศิลา,Sila,0
67040600,นาแซง,Na Saeng,0
67040700,วังบาล,Wang Ban,0
67040800,นาเกาะ,Na Ko,0
67040900,ตาดกลอย,Tat Kloi,0
67049900,น้ำหนาว*,Nam Nao,25490101
67050000,วิเชียรบุรี,Wichian Buri,0
67050100,ท่าโรง,Tha Rong,0
67050200,สระประดู่,Sa Pradu,0
67050300,สามแยก,Sam Yaek,0
67050400,โคกปรง,Khok Prong,0
67050500,น้ำร้อน,Nam Ron,0
67050600,บ่อรัง,Bo Rang,0
67050700,พุเตย,Phu Toei,0
67050800,พุขาม,Phu Kham,0
67050900,ภูน้ำหยด,Phu Nam Yot,0
67051000,ซับสมบูรณ์,Sap Sombun,0
67051100,บึงกระจับ,Bueng Krachap,0
67051200,วังใหญ่,Wang Yai,0
67051300,ยางสาว,Yang Sao,0
67051400,ซับน้อย,Sap Noi,0
67059500,นาสนุ่น*,Na Sanun,25490101
67059700,คลองกระจัง*,Khlong Krachang,25490101
67059800,สระกรวด*,Sa Kruat,25490101
67059900,ศรีเทพ*,Si Thep,25490101
67060000,ศรีเทพ,Si Thep,0
67060100,ศรีเทพ,Si Thep,0
67060200,สระกรวด,Sa Kruat,0
67060300,คลองกระจัง,Khlong Krachang,0
67060400,นาสนุ่น,Na Sanun,0
67060500,โคกสะอาด,Khok Sa-at,0
67060600,หนองย่างทอย,Nong Yang Thoi,0
67060700,ประดู่งาม,Pradu Ngam,0
67070000,หนองไผ่,Nong Phai,0
67070100,กองทูล,Kong Thun,0
67070200,นาเฉลียง,Na Chaliang,0
67070300,บ้านโภชน์,Ban Phot,0
67070400,ท่าแดง,Tha Daeng,0
67070500,เพชรละคร,Phet Lakhon,0
67070600,บ่อไทย,Bo Thai,0
67070700,ห้วยโป่ง,Huai Pong,0
67070800,วังท่าดี,Wang Tha Di,0
67070900,บัววัฒนา,Bua Watthana,0
67071000,หนองไผ่,Nong Phai,0
67071100,วังโบสถ์,Wang Bot,0
67071200,ยางงาม,Yang Ngam,0
67071300,ท่าด้วง,Tha Duang,0
67080000,บึงสามพัน,Bueng Sam Phan,0
67080100,ซับสมอทอด,Sap Samo Thot,0
67080200,ซับไม้แดง,Sap Mai Daeng,0
67080300,หนองแจง,Nong Chaeng,0
67080400,กันจุ,Kanchu,0
67080500,วังพิกุล,Wang Phikun,0
67080600,พญาวัง,Phaya Wang,0
67080700,ศรีมงคล,Si Mongkhon,0
67080800,สระแก้ว,Sa Kaeo,0
67080900,บึงสามพัน,Bueng Sam Phan,0
67090000,น้ำหนาว,Nam Nao,0
67090100,น้ำหนาว,Nam Nao,0
67090200,หลักด่าน,Lak Dan,0
67090300,วังกวาง,Wang Kwang,0
67090400,โคกมน,Khok Mon,0
67100000,วังโป่ง,Wang Pong,0
67100100,วังโป่ง,Wang Pong,0
67100200,ท้ายดง,Thai Dong,0
67100300,ซับเปิบ,Sap Poep,0
67100400,วังหิน,Wang Hin,0
67100500,วังศาล,Wang San,0
67110000,เขาค้อ,Khao Kho,0
67110100,ทุ่งสมอ,Thung Samo,0
67110200,แคมป์สน,Camp Son,0
67110300,เขาค้อ,Khao Kho,0
67110400,ริมสีม่วง,Rim Si Muang,0
67110500,สะเดาะพง,Sado Phong,0
67110600,หนองแม่นา,Nong Mae Na,0
67110700,เข็กน้อย,Khek Noi,0
70000000,ราชบุรี,Ratchaburi,0
70010000,เมืองราชบุรี,Mueang Ratchaburi,0
70010100,หน้าเมือง,Na Mueang,0
70010200,เจดีย์หัก,Chedi Hak,0
70010300,ดอนตะโก,Don Tako,0
70010400,หนองกลางนา,Nong Klang Na,0
70010500,ห้วยไผ่,Huai Phai,0
70010600,คุ้งน้ำวน,Khung Nam Won,0
70010700,คุ้งกระถิน,Khung Krathin,0
70010800,อ่างทอง,Ang Thong,0
70010900,โคกหม้อ,Khok Mo,0
70011000,สามเรือน,Sam Ruean,0
70011100,พิกุลทอง,Phikun Thong,0
70011200,น้ำพุ,Namphu,0
70011300,ดอนแร่,Don Rae,0
70011400,หินกอง,Hin Kong,0
70011500,เขาแร้ง,Khao Raeng,0
70011600,เกาะพลับพลา,Ko Phlapphla,0
70011700,หลุมดิน,Lum Din,0
70011800,บางป่า,Bang Pa,0
70011900,พงสวาย,Phong Sawai,0
70012000,คูบัว,Khu Bua,0
70012100,ท่าราบ,Tha Rap,0
70012200,บ้านไร่,Ban Rai,0
70020000,จอมบึง,Chom Bueng,0
70020100,จอมบึง,Chom Bueng,0
70020200,ปากช่อง,Pak Chong,0
70020300,เบิกไพร,Boek Phrai,0
70020400,ด่านทับตะโก,Dan Thap Tako,0
70020500,แก้มอ้น,Kaem On,0
70020600,รางบัว,Rang Bua,0
70029700,ป่าหวาย*,Pa Wai,25490101
70029800,บ้านผึ้ง*,Ban Phueng,25490101
70029900,สวนผึ้ง*,Suan Phueng,25490101
70030000,สวนผึ้ง,Suan Phueng,0
70030100,สวนผึ้ง,Suan Phueng,0
70030200,ป่าหวาย,Pa Wai,0
70030300,บ้านบึง*,Ban Bueng,25490101
70030400,ท่าเคย,Tha Khoei,0
70030500,บ้านคา*,Ban Kha,25490101
70030600,หนองพันจันทร์*,Nong Phan Chan,25490101
70030700,ตะนาวศรี,Tanao Si,0
70040000,ดำเนินสะดวก,Damnoen Saduak,0
70040100,ดำเนินสะดวก,Damnoen Saduak,0
70040200,ประสาทสิทธิ์,Prasat Sit,0
70040300,ศรีสุราษฎร์,Si Surat,0
70040400,ตาหลวง,Ta Luang,0
70040500,ดอนกรวย,Don Kruai,0
70040600,ดอนคลัง,Don Khlang,0
70040700,บัวงาม,Bua Ngam,0
70040800,บ้านไร่,Ban rai,0
70040900,แพงพวย,Phaengphuai,0
70041000,สี่หมื่น,Si Muen,0
70041100,ท่านัด,Tha Nat,0
70041200,ขุนพิทักษ์,Khun Phithak,0
70041300,ดอนไผ่,Don Phai,0
70050000,บ้านโป่ง,Ban Pong,0
70050100,บ้านโป่ง,Ban Pong,0
70050200,ท่าผา,Tha Pha,0
70050300,กรับใหญ่,Krap Yai,0
70050400,ปากแรต,Pak Raet,0
70050500,หนองกบ,Nong Kop,0
70050600,หนองอ้อ,Nong O,0
70050700,ดอนกระเบื้อง,Don Krabueang,0
70050800,สวนกล้วย,Suan Kluai,0
70050900,นครชุมน์,Nakhon Chum,0
70051000,บ้านม่วง,Ban Muang,0
70051100,คุ้งพยอม,Khung Phayom,0
70051200,หนองปลาหมอ,Nong Pla Mo,0
70051300,เขาขลุง,Khao Khlung,0
70051400,เบิกไพร,Boek Phrai,0
70051500,ลาดบัวขาว,Lat Bua Khao,0
70060000,บางแพ,Bang Phae,0
70060100,บางแพ,Bang Phae,0
70060200,วังเย็น,Wang Yen,0
70060300,หัวโพ,Hua Pho,0
70060400,วัดแก้ว,Wat Kaeo,0
70060500,ดอนใหญ่,Don Yai,0
70060600,ดอนคา,Don Kha,0
70060700,โพหัก,Pho Hak,0
70070000,โพธาราม,Photharam,0
70070100,โพธาราม,Photharam,0
70070200,ดอนกระเบื้อง,Don Krabueang,0
70070300,หนองโพ,Nong Pho,0
70070400,บ้านเลือก,Ban Lueak,0
70070500,คลองตาคต,Khlong Ta Khot,0
70070600,บ้านฆ้อง,Ban Khong,0
70070700,บ้านสิงห์,Ban Sing,0
70070800,ดอนทราย,Don Sai,0
70070900,เจ็ดเสมียน,Chet Samian,0
70071000,คลองข่อย,Khlong Khoi,0
70071100,ชำแระ,Chamrae,0
70071200,สร้อยฟ้า,Soifa,0
70071300,ท่าชุมพล,Tha Chumphon,0
70071400,บางโตนด,Bang Tanot,0
70071500,เตาปูน,Tao Pun,0
70071600,นางแก้ว,Nang Kaeo,0
70071700,ธรรมเสน,Thammasen,0
70071800,เขาชะงุ้ม,Khao Cha-ngum,0
70071900,หนองกวาง,Nong Kwang,0
70080000,ปากท่อ,Pak Tho,0
70080100,ทุ่งหลวง,Thung Luang,0
70080200,วังมะนาว,Wang Manao,0
70080300,ดอนทราย,Don Sai,0
70080400,หนองกระทุ่ม,Nong Krathum,0
70080500,ปากท่อ,Pak Tho,0
70080600,ป่าไก่,Pa Kai,0
70080700,วัดยางงาม,Wat Yang Ngam,0
70080800,อ่างหิน,Ang Hin,0
70080900,บ่อกระดาน,Bo Kradan,0
70081000,ยางหัก,Yang Hak,0
70081100,วันดาว,Wan Dao,0
70081200,ห้วยยางโทน,Huai Yang Thon,0
70090000,วัดเพลง,Wat Phleng,0
70090100,เกาะศาลพระ,Ko San Phra,0
70090200,จอมประทัด,Chom Prathat,0
70090300,วัดเพลง,Wat Phleng,0
70100000,บ้านคา,Ban Kha,0
70100100,บ้านคา,Ban Kha,0
70100200,บ้านบึง,Ban Bueng,0
70100300,หนองพันจันทร์,Nong Phan Chan,0
70740000,ท้องถิ่นเทศบาลตำบลบ้านฆ้อง*,Ban Khong Sub-district Municipality,25511022
71000000,กาญจนบุรี,Kanchanaburi,0
71010000,เมืองกาญจนบุรี,Mueang Kanchanaburi,0
71010100,บ้านเหนือ,Ban Nuea,0
71010200,บ้านใต้,Ban Tai,0
71010300,ปากแพรก,Pak Phraek,0
71010400,ท่ามะขาม,Tha Makham,0
71010500,แก่งเสี้ยน,Kaeng Sian,0
71010600,หนองบัว,Nong Bua,0
71010700,ลาดหญ้า,Lat Ya,0
71010800,วังด้ง,Wang Dong,0
71010900,ช่องสะเดา,Chong Sadao,0
71011000,หนองหญ้า,Nong Ya,0
71011100,เกาะสำโรง,Ko Samrong,0
71011200,ด่านมะขามเตี้ย*,Dan Makham Tia,25490101
71011300,บ้านเก่า,Ban Kao,0
71011400,จรเข้เผือก*,Chorakhe Phueak,25490101
71011500,กลอนโด*,Klon Do,25490101
71011600,วังเย็น,Wang Yen,0
71020000,ไทรโยค,Sai Yok,0
71020100,ลุ่มสุ่ม,Lum Sum,0
71020200,ท่าเสา,Tha Sao,0
71020300,สิงห์,Sing,0
71020400,ไทรโยค,Sai Yok,0
71020500,วังกระแจะ,Wang Krachae,0
71020600,ศรีมงคล,Si Mongkhon,0
71020700,บ้องตี้,Bongti,0
71030000,บ่อพลอย,Bo Phloi,0
71030100,บ่อพลอย,Bo Phloi,0
71030200,หนองกุ่ม,Nong Kum,0
71030300,หนองรี,Nong Ri,0
71030400,หนองปรือ*,Nong Prue,25490101
71030500,หลุมรัง,Lum Rang,0
71030600,หนองปลาไหล*,Nong Pla Lai,25490101
71030700,สมเด็จเจริญ*,Somdet Charoen,25490101
71030800,ช่องด่าน,Chong Dan,0
71030900,หนองกร่าง,Nong Krang,0
71040000,ศรีสวัสดิ์,Si Sawat,0
71040100,นาสวน,Na Suan,0
71040200,ด่านแม่แฉลบ,Dan Mae Chalaep,0
71040300,หนองเป็ด,Nong Pet,0
71040400,ท่ากระดาน,Tha Kradan,0
71040500,เขาโจด,Khao Chot,0
71040600,แม่กระบุง,Mae Krabung,0
71050000,ท่ามะกา,Tha Maka,0
71050100,พงตึก,Phong Tuek,0
71050200,ยางม่วง,Yang Muang,0
71050300,ดอนชะเอม,Don Cha-em,0
71050400,ท่าไม้,Tha Mai,0
71050500,ตะคร้ำเอน,Takhram En,0
71050600,ท่ามะกา,Tha Maka,0
71050700,ท่าเรือ,Tha Ruea,0
71050800,โคกตะบอง,Khok Tabong,0
71050900,ดอนขมิ้น,Don Khamin,0
